text,author,likes,replyCount,cleaned_text
"This is almost impossible to listen to. I can't vouch for Calley, i dont know him. But Jack did not come to have a conversation of any type. Just personal attacks that ruin his own credibility even though his information may be spot on.",@nate1sam,0,0,this is almost impossible to listen to i cant vouch for calley i dont know him but jack did not come to have a conversation of any type just personal attacks that ruin his own credibility even though his information may be spot on
I keep thinking they're saying c*mshot and it changes the conversation dramatically,@juiceboxheart,0,1,i keep thinking theyre saying cmshot and it changes the conversation dramatically
"Imagine/recall yourself trying to persuade your family & friends on the issue: how far did you get before people disengage or worse, turn on you? Because Calley has experience in politics, he knows an issue has to be guided through with baby steps to get any result. It's clear to everyone who's been paying attention to how tings are done in DC. Screaming from the rooftop is morally right but it gets you canceled fast and your mission squashed, unless you're in the majority, which won't happen for a while.  Calley believes his approach has a better chance to achieve the goal, considering what we're facing, and he has a point, however infuriating the circumstances may be. Btw, screaming from the rooftops absolutely needs to continue, as well as trying to reach & educate as many people as possible, so that get the majority. Both Jack & Calley are needed in this battle, and I wish they joined forces and worked out a clever strategy to hit the problem on two flanks.",@davyd28,0,0,imaginerecall yourself trying to persuade your family  friends on the issue how far did you get before people disengage or worse turn on you because calley has experience in politics he knows an issue has to be guided through with baby steps to get any result its clear to everyone whos been paying attention to how tings are done in dc screaming from the rooftop is morally right but it gets you canceled fast and your mission squashed unless youre in the majority which wont happen for a while  calley believes his approach has a better chance to achieve the goal considering what were facing and he has a point however infuriating the circumstances may be btw screaming from the rooftops absolutely needs to continue as well as trying to reach  educate as many people as possible so that get the majority both jack  calley are needed in this battle and i wish they joined forces and worked out a clever strategy to hit the problem on two flanks
I and my husband do not trust the medical industry.  We avoid contact.  I'm afraid the trust is gone for good.  It's too late.,@SandraBegotka,0,0,i and my husband do not trust the medical industry  we avoid contact  im afraid the trust is gone for good  its too late
I have watched this twice now. You guys may want to go look at Tucker Carlson pod cast with this brother and sister and connect the dots he has lied many times!,@GrayHat0621,0,1,i have watched this twice now you guys may want to go look at tucker carlson pod cast with this brother and sister and connect the dots he has lied many times
This was just a bunch of crazy antivaxers bullying a guy who just wants to virtue signal and gain power. I really hope these people don't get a hold of Trump's ear.,@wesdiezy,0,1,this was just a bunch of crazy antivaxers bullying a guy who just wants to virtue signal and gain power i really hope these people dont get a hold of trumps ear
"I believe that a lot was achieved during these deliberations, heated as they were at times. Thank you all for the fight you are fighting on behalf of all those who were misled by the propaganda from 2020/2021 onwards, and the genuine doctors and health professionals who have lost their reputations, and careers, and have suffered these hate campaigns because of raising awareness.",@chessnelson1177,0,0,i believe that a lot was achieved during these deliberations heated as they were at times thank you all for the fight you are fighting on behalf of all those who were misled by the propaganda from  onwards and the genuine doctors and health professionals who have lost their reputations and careers and have suffered these hate campaigns because of raising awareness
"Wow , this guy will not say yes or no . They really must go to school to learn to never commit to an answer . An answer so obvious:(",@75ENVY,0,0,wow  this guy will not say yes or no  they really must go to school to learn to never commit to an answer  an answer so obvious
Calley reminds me of Jamey Dutton from Yellowstone😂,@bitoiwork1965,1,0,calley reminds me of jamey dutton from yellowstoneface_with_tears_of_joy
Anybody pushing the jab and trying to sell their book rather than answering the question we shouldn't trust I agree with Jack,@trailerminer9650,3,0,anybody pushing the jab and trying to sell their book rather than answering the question we shouldnt trust i agree with jack
"Kind of see why Dr Kruse is having so much trouble getting attention and convincing people of anything. Being an asshole is a relatively easy sport, you don't get attention by being good at it. What an insufferable quack.",@BorislavIordanov,0,0,kind of see why dr kruse is having so much trouble getting attention and convincing people of anything being an asshole is a relatively easy sport you dont get attention by being good at it what an insufferable quack
"Difficult to listen with those incessant, constant, repetitive words being used . Too bad those cudnt be edited out... just saying The rest was great!!!",@jennyhopemclaren9396,0,0,difficult to listen with those incessant constant repetitive words being used  too bad those cudnt be edited out just saying the rest was great
"I think Jack is right......lobbyist can not be trusted. Ban the MNRA vaccine 💉 and get the poison out of our water, Air,, food.",@AliciaBarnett-hl8ck,1,0,i think jack is rightlobbyist can not be trusted ban the mnra vaccine syringe and get the poison out of our water air food
"The lobbyist is nauseating...did he and Gavin Newsom have the same MK speech teacher...""Jack is an educated man, hero and badass.",@LoreDenham,2,0,the lobbyist is nauseatingdid he and gavin newsom have the same mk speech teacherjack is an educated man hero and badass
I will never 👎 use vaccines or use the medical institute. The Devil is real and he runs the world.,@AliciaBarnett-hl8ck,2,0,i will never thumbs_down use vaccines or use the medical institute the devil is real and he runs the world
"Great podcast, more people need to see this. Crazy that there's only 7,500 likes.",@islandpapa1024,1,0,great podcast more people need to see this crazy that theres only  likes
LOL BRO YOU LOOK REALLY GOOD FOR NOT SLEEPING.,@GrayHat0621,0,0,lol bro you look really good for not sleeping
Jack has revealed this man Calley!,@barbaradebernardo5779,3,0,jack has revealed this man calley
Jesus mother of Joseph!!  Just when we thought it was over we just landed right back into the swamp !!,@GrayHat0621,1,0,jesus mother of joseph  just when we thought it was over we just landed right back into the swamp 
"I think when you put health into the conversation and your personal goal behinds paying off school debt, getting rich. You automatically go to the dark side. I think Dr. Jack and this awesome lady who is a ENT has the perfect approach",@GrayHat0621,0,0,i think when you put health into the conversation and your personal goal behinds paying off school debt getting rich you automatically go to the dark side i think dr jack and this awesome lady who is a ent has the perfect approach
1:33:46 well Wef CALLED ME... 😂😂😂,@nikolafrleta4609,1,0, well wef called me face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy
"Great interview, Danny! After hearing this podcast and the first one you did with Uncle Jack, I subscribed to your channel! Thanks for letting this extremely important topic come out. When the jabs came out, even before I studied up on the jab, I heard loudly in my soul! DON'T TAKE THIS!! Of course, afterward, I studied with various doctors like Dr. McCullough, etc. I watched the roundtable with Senator Ron Johnson, with doctors, scientists, patients, and representatives of close ones that died!!  Among many other studies that included world statistics!   I knew when""covid"" and  this jab came out.The world would never be the same! People would tell me that they took the jab and that the description of this jab, ingredients  and contraindications weren't on the paper with the box. It was blank!! Who would take that?? To see all of the deaths even in my own small family happen, I couldn't believe this was not taken off the market. I've heard the CEO of fizer State that they knew this didn't prevent immunity!! I also  knew instinctively the game was genocide, early on!!   Uncle Jack, I  remember the day that I realized that our government has been lying to us all along! I don't  think I will ever believe the gov't and any 3 lettered agencies  ever again!   Thank you again for this very important podcast!",@joyrittimann9846,1,0,great interview danny after hearing this podcast and the first one you did with uncle jack i subscribed to your channel thanks for letting this extremely important topic come out when the jabs came out even before i studied up on the jab i heard loudly in my soul dont take this of course afterward i studied with various doctors like dr mccullough etc i watched the roundtable with senator ron johnson with doctors scientists patients and representatives of close ones that died  among many other studies that included world statistics   i knew whencovid and  this jab came outthe world would never be the same people would tell me that they took the jab and that the description of this jab ingredients  and contraindications werent on the paper with the box it was blank who would take that to see all of the deaths even in my own small family happen i couldnt believe this was not taken off the market ive heard the ceo of fizer state that they knew this didnt prevent immunity i also  knew instinctively the game was genocide early on   uncle jack i  remember the day that i realized that our government has been lying to us all along i dont  think i will ever believe the govt and any  lettered agencies  ever again   thank you again for this very important podcast
"What I also don't understand is Deborah Brix's biography, Silent Invasion, didn't land her in JAIL FOR TREASON. She tells on herself over and over, stating all the lies she told the American people! She knew how dangerous the jab was. Just a thought!!",@joyrittimann9846,0,0,what i also dont understand is deborah brixs biography silent invasion didnt land her in jail for treason she tells on herself over and over stating all the lies she told the american people she knew how dangerous the jab was just a thought
I am 1h 8 minutes and dr.Kruze is making piggy squill on barbacue. We have a saying in my laungage that this lobbiyst would SELL HIS OWN MONTHER.,@nikolafrleta4609,1,0,i am h  minutes and drkruze is making piggy squill on barbacue we have a saying in my laungage that this lobbiyst would sell his own monther
"Why wasn't Calley called out for his psychological ploys used in this podcast? I respect moderators who moderate. Rules could be laid out in the beginning, then like a referee, he could shut down the ploy in play. Calley saying Jack's name, especially over and over, when Calley wanted to tamp him down? Psychological ploy to put Jack lower than Calley; childish. That should not have been allowed, and should have been called out and told to not do that again. That was difficult to watch and listen to. And, Calley wondering(?) why Jack gets so angry at him? That deflecting from the topic to put the audience's attention on Jack's 'supposed' faults, just shines the light on the obvious deflector's ruse (the ruse that Calley doesn't have much to stand on to convince himself nor the audience). I'm only 32 minutes in, and maybe I can stomach more of this.",@Onlyone9755,0,0,why wasnt calley called out for his psychological ploys used in this podcast i respect moderators who moderate rules could be laid out in the beginning then like a referee he could shut down the ploy in play calley saying jacks name especially over and over when calley wanted to tamp him down psychological ploy to put jack lower than calley childish that should not have been allowed and should have been called out and told to not do that again that was difficult to watch and listen to and calley wondering why jack gets so angry at him that deflecting from the topic to put the audiences attention on jacks supposed faults just shines the light on the obvious deflectors ruse the ruse that calley doesnt have much to stand on to convince himself nor the audience im only  minutes in and maybe i can stomach more of this
Jack is very off putting.,@eweinschenk2151,1,0,jack is very off putting
"There isn't a sense of optimism, there is fear that T will be a dictator who sells off the United States to the highest bidder, puts nut jobs in his cabinet, and lines his own pockets. Those thinking T is great is ignoring facts and reality.",@dcoleman4444,0,0,there isnt a sense of optimism there is fear that t will be a dictator who sells off the united states to the highest bidder puts nut jobs in his cabinet and lines his own pockets those thinking t is great is ignoring facts and reality
"One issue I take with jack is his uncontrolled intensity. He's always ready to connect the next dot, maybe even when there's no need to draw a connection between two stand alone issues. I've got no doubts that jack is intelligent and has done the legwork himself to bring himself to the current version of himself that has been convinced he's 100% correct in all things plastered on his spiral. It's hard to watch with accusations such as the guy's dad's book and a few other points similar to. At the end of all this there is room for cohesive direction and I just don't think jack will be an instrument in making progress in the mainstream. He's better left as the resource and research guy, imho. He's too abrasive due to his overly passionate emotions tied to his beliefs. Fact or not, it comes across as some alex jones style 'retraining camp' guest speaker",@c01n-d0z3r,1,0,one issue i take with jack is his uncontrolled intensity hes always ready to connect the next dot maybe even when theres no need to draw a connection between two stand alone issues ive got no doubts that jack is intelligent and has done the legwork himself to bring himself to the current version of himself that has been convinced hes  correct in all things plastered on his spiral its hard to watch with accusations such as the guys dads book and a few other points similar to at the end of all this there is room for cohesive direction and i just dont think jack will be an instrument in making progress in the mainstream hes better left as the resource and research guy imho hes too abrasive due to his overly passionate emotions tied to his beliefs fact or not it comes across as some alex jones style retraining camp guest speaker
"Love my nig jack, but if he kept bringing up my momma, we def woulda had to wrap that show up because ida been leaving in a police car god damn man 😂",@djuanvanacker1175,0,0,love my nig jack but if he kept bringing up my momma we def woulda had to wrap that show up because ida been leaving in a police car god damn man face_with_tears_of_joy
That POS lobbyist is a pure scum bag. Thanks for speaking the truth Jack,@RealEyesRealizeRealLies374,0,0,that pos lobbyist is a pure scum bag thanks for speaking the truth jack
Mr. Means chooses to ignore the obvious issue which is to remove the COVID shots off the market now.,@da8760,1,0,mr means chooses to ignore the obvious issue which is to remove the covid shots off the market now
One guy calling it the way it is.... another guy obfuscating the way it is.,@davidwynne2005,1,0,one guy calling it the way it is another guy obfuscating the way it is
29:34 the guy is full off shit,@Am.dam020,0,0, the guy is full off shit
Oh my God!  Sponsored by a DRUG company that  sells cannabis products. HARDLY supportive of the overall message ALL of your guests supposedly stand for.,@Brother_Sonny,0,0,oh my god  sponsored by a drug company that  sells cannabis products hardly supportive of the overall message all of your guests supposedly stand for
"Had to shut this down 12 minutes in. Most unprofessional display of ""wits"" I have ever seen.",@Brother_Sonny,0,0,had to shut this down  minutes in most unprofessional display of wits i have ever seen
This clown lobbyist was identical to Steve Carell running a comedic script.  What a complete joke and embarrassment to himself.  God help this country and THANK YOU JACK for having the GUTS to expose these bas-tards.,@tetelestai7779,2,0,this clown lobbyist was identical to steve carell running a comedic script  what a complete joke and embarrassment to himself  god help this country and thank you jack for having the guts to expose these bastards
"I don't understand how so many believe Jack's demeanor and relational style were helpful to the conversation! I think he was hostile, judgmental and asked questions that were very controlling and manipulative. My opinion of him was significantly diminished listening to this podcast.",@smparry-1967,1,0,i dont understand how so many believe jacks demeanor and relational style were helpful to the conversation i think he was hostile judgmental and asked questions that were very controlling and manipulative my opinion of him was significantly diminished listening to this podcast
"Somebody who knows the political process vs. someone who wants to ideate about ""What I'd do if I were king""Also, ""You're not a doctor, I AM"" is so gone - so aggravatingly stupid.",@christopherwjay,2,0,somebody who knows the political process vs someone who wants to ideate about what id do if i were kingalso youre not a doctor i am is so gone  so aggravatingly stupid
Jack IS bad faith.,@hille103,1,0,jack is bad faith
so vaccine damage is generational weve known this before covid    so if we get corporations   vaccine destroy present and future  health from childhood keep you at the dr and medicated   then the terrible food they surround us with is less important to the goal   keep us battered with health issues broken down immune system,@brianmagar,0,0,so vaccine damage is generational weve known this before covid    so if we get corporations   vaccine destroy present and future  health from childhood keep you at the dr and medicated   then the terrible food they surround us with is less important to the goal   keep us battered with health issues broken down immune system
"The fact that jack specifically chickens out of doing his hit piece on Tucker or Rogan by saying he wont go  on either show because they are ""globalist"" and then slaps Callie for not taking Jack's  option when he went on their shows is extremely weak and  in bad faith.Jacks problem is the USA is not Argentina. You can't fix us by closing everything in 60 days.pick the intelligence and DOJ pick the NIH pick the corporations but the people will not make it through closing all at once. They are being a little myopic in my opinion.  I think DOJ FBI and Intelligence and state  HAVE to be first  or what jack is arguing for cant legitimately  happen.",@toddobryan-hf3ig,1,0,the fact that jack specifically chickens out of doing his hit piece on tucker or rogan by saying he wont go  on either show because they are globalist and then slaps callie for not taking jacks  option when he went on their shows is extremely weak and  in bad faithjacks problem is the usa is not argentina you cant fix us by closing everything in  dayspick the intelligence and doj pick the nih pick the corporations but the people will not make it through closing all at once they are being a little myopic in my opinion  i think doj fbi and intelligence and state  have to be first  or what jack is arguing for cant legitimately  happen
Every ribosome in every cell is under attack and their cytochrome p450 system is being hacked causing unknown damage!,@raymond3021,0,0,every ribosome in every cell is under attack and their cytochrome p system is being hacked causing unknown damage
"This Jack person works against himself with his aggressive, disagreeable, self-righteous attitude and conspiracy-first position. Mary supports his destructive attitude too. They work against change and garner no new support they just divide and weaken the movement. He mocks himself too sitting there with a Bitcoin logo on a Santa hat, ridiculous. Not interested in this podcast, bye-bye. Danny stop these 3 people podcasts if you can't control them.",@m.a.gallardo2050,1,0,this jack person works against himself with his aggressive disagreeable selfrighteous attitude and conspiracyfirst position mary supports his destructive attitude too they work against change and garner no new support they just divide and weaken the movement he mocks himself too sitting there with a bitcoin logo on a santa hat ridiculous not interested in this podcast byebye danny stop these  people podcasts if you cant control them
"Both sides are right. Cally is right in that our food is dogshit poison, that needs to change. And Jack and Mary are right in that the jab needs to be pulled from public consumption and trials need to be held to punish those individuals/companies/ government entities who pushed it.",@OurBlackFriend,0,0,both sides are right cally is right in that our food is dogshit poison that needs to change and jack and mary are right in that the jab needs to be pulled from public consumption and trials need to be held to punish those individualscompanies government entities who pushed it
Calley said he interned for lobby firms who used miss direction for the benefit of cigarette companies and now rises to go after food but doesn't look at jabs or blue light. He doesn't really say a lot in the episode and gives politician answers......Insider plant??,@dobski82,3,0,calley said he interned for lobby firms who used miss direction for the benefit of cigarette companies and now rises to go after food but doesnt look at jabs or blue light he doesnt really say a lot in the episode and gives politician answersinsider plant
"I may have to start using the term ""jabs"". I spent a whole eight weeks studying anti vax theory for a class and research proposal. Where are all these sources on death toll? Even when looking on Retraction Watch website, don't see much.",@thetinmannc,0,0,i may have to start using the term jabs i spent a whole eight weeks studying anti vax theory for a class and research proposal where are all these sources on death toll even when looking on retraction watch website dont see much
"2:03:57 Jack: ""I'm very calm"".. this cracked me up 😂",@wikihoohoo,1,0, jack im very calm this cracked me up face_with_tears_of_joy
Danny you have to moderate a little better.though I agree with the message jack is trying to get across 100% you let him come in  on a complete hit piece and come across as a complete dick and overshadow both Mary and calley. Calley answered  his questions completely  but he didn't play into the hit the way Jack would prefer.you can grow up in an environment and around people  without being  deep into the deep state and societies.could calley be a plant yes could jack be an unreasonable revolutionary yes. Could they both be right? 100 % YES.,@toddobryan-hf3ig,0,0,danny you have to moderate a little betterthough i agree with the message jack is trying to get across  you let him come in  on a complete hit piece and come across as a complete dick and overshadow both mary and calley calley answered  his questions completely  but he didnt play into the hit the way jack would preferyou can grow up in an environment and around people  without being  deep into the deep state and societiescould calley be a plant yes could jack be an unreasonable revolutionary yes could they both be right   yes
"Jack is such an ass, i don't want to listen",@symbolsandsystems,0,0,jack is such an ass i dont want to listen
Jack Krause Is insufferable to listen too. He tries to play gotcha through seven degrees of separation.,@jackiewilliams4854,0,0,jack krause is insufferable to listen too he tries to play gotcha through seven degrees of separation
That jack guy is deranged.,@jimjiminy5836,0,0,that jack guy is deranged
"Hey Calley, did you know David Rockefeller was named as a top pedophile in a global murderous blackmailing pedophile network by a surviving 9 year old sex slave victim, Anneke Lucas?  Evelyn de Rothschild, Pierre Trudeau, Kurt Georg Kiesinger and Eddy Arnold also named.",@BarWatch,1,0,hey calley did you know david rockefeller was named as a top pedophile in a global murderous blackmailing pedophile network by a surviving  year old sex slave victim anneke lucas  evelyn de rothschild pierre trudeau kurt georg kiesinger and eddy arnold also named
Do you think you look good in this podcast? Just answer the question!!! 👌🏻🤡,@hille103,0,0,do you think you look good in this podcast just answer the question OK_handlight_skin_toneclown_face
Save the kids 🙏,@Momlifefreedom,0,0,save the kids folded_hands
An authoritarian in a Bitcoin Santa hat is still an authoritarian. 👌🏻🤡,@hille103,0,0,an authoritarian in a bitcoin santa hat is still an authoritarian OK_handlight_skin_toneclown_face
I'm optimistic that Calley can and will do more as a result of this talk.,@Linda-xr8zw,0,0,im optimistic that calley can and will do more as a result of this talk
I think Jack would accomplish alot more if he weren't so confrontational.,@wendymccleary1465,1,1,i think jack would accomplish alot more if he werent so confrontational
"""Nothing gets fixed"" because of people like Calley. I wouldnt buy a used car from this guy and he expects us to buy his BS? 😂. Not today, Davos Man.",@ThomasMartin-j6t,0,0,nothing gets fixed because of people like calley i wouldnt buy a used car from this guy and he expects us to buy his bs face_with_tears_of_joy not today davos man
Jack dropping truth bombs all over the place. 🔥,@Chris-um5ls,1,0,jack dropping truth bombs all over the place fire
Jack jack jack jack jack jack jack stop jack,@FnaAuto,0,0,jack jack jack jack jack jack jack stop jack
Wasn't JnJ Covid-19 vaccine was pulled out? Why not Pfizer and Moderna?,@askold5611,0,0,wasnt jnj covid vaccine was pulled out why not pfizer and moderna
"Until the Nuremberg Code is not made into law with heavy criminal penalties attached, we'd have this shit again!",@askold5611,0,0,until the nuremberg code is not made into law with heavy criminal penalties attached wed have this shit again
"a few dank, cringe and edgy moments",@BarWatch,1,0,a few dank cringe and edgy moments
I think what Jack is trying to say is answer the damn call to service Jonah before you get thrown overboard and get swallowed by a whale and taken to hell for three days like Jordan Peterson said.,@CarlosJimenez-of5bz,0,0,i think what jack is trying to say is answer the damn call to service jonah before you get thrown overboard and get swallowed by a whale and taken to hell for three days like jordan peterson said
I think what Jack is trying to say is answer the damn call to service Jonah before you get thrown overboard and get swallowed by a whale and taken to hell for three days like Jordan Peterson said.,@CarlosJimenez-of5bz,0,0,i think what jack is trying to say is answer the damn call to service jonah before you get thrown overboard and get swallowed by a whale and taken to hell for three days like jordan peterson said
"A few months before the plandemic RFK said he would mandate a ""safe"" vaccine",@WakeUpDontTakeTheMark,0,0,a few months before the plandemic rfk said he would mandate a safe vaccine
Calley coming across pretty weak here,@bigdaddyruss,0,0,calley coming across pretty weak here
"From an evaluation of emotional tone, Jack is very antagonistic...",@manfredmayer7905,0,0,from an evaluation of emotional tone jack is very antagonistic
The FDA pulls about ten drugs off the market per day. Calley is wrong. We already have the data to know the shots are too dangerous.,@WakeUpDontTakeTheMark,0,0,the fda pulls about ten drugs off the market per day calley is wrong we already have the data to know the shots are too dangerous
"That Calley Means is clearly a slippery, slimy snake.",@FrostyInfern0,0,0,that calley means is clearly a slippery slimy snake
"""I think you're full is of  s h ! t.""   Thank you.  Thank you.  Thank you Jack Cruse.",@SysterEuropa,1,0,i think youre full is of  s h  t   thank you  thank you  thank you jack cruse
"Had i not been in a weird situation where i couldn't turn this off, i would have. Jack was incredibly menacing, contradictory, condesending, and had his mind already made up before a word was said. Asking 5 questions then constantly interrupting eith ""just answer the question"" made this unlistenable. I'm surprised Cally didn't walk off and disappointed Danny didn't keep it cordial. Jack is probably right about a lot, but accusing anyone who isn't completely (and unrealistically) on board with ""burning it all down"" as being bought, or part of a global conspiracy is insane.  He's is so naive its nauseating and was firing shots at someone for being pragmatic. He will never make a real difference by acting how he did and thinking like he does",@nateb4543,7,1,had i not been in a weird situation where i couldnt turn this off i would have jack was incredibly menacing contradictory condesending and had his mind already made up before a word was said asking  questions then constantly interrupting eith just answer the question made this unlistenable im surprised cally didnt walk off and disappointed danny didnt keep it cordial jack is probably right about a lot but accusing anyone who isnt completely and unrealistically on board with burning it all down as being bought or part of a global conspiracy is insane  hes is so naive its nauseating and was firing shots at someone for being pragmatic he will never make a real difference by acting how he did and thinking like he does
That guy never took the clot shot. He would have the inside track,@bookerman16,0,0,that guy never took the clot shot he would have the inside track
"2:19:18 so Casey claims to be passionate about food, Jack obviously is passionate about the jab, Jack rakes Casey over the coals for a couple hours for caring more about food and not as much about the jab, Jack explicitly states that he wont go on Tucker or Rogan and then wants to point out that since Casey IS on those shows he what? is somehow duty-bound to say what Jack wants said because Jack has bigger numbers about how bad his issue is? The food AND the jabs are BOTH HORROBLE! Fight to fix the thing you believe in! Dont commit fratricide and call the other guy a traitor just because your #2 problem is his #1, work together!!! Man, Caley may not have defended himself very well but Jack sure does seem to be impressed with his own brilliance, Casey didn't seem to be as firm because he tried to converse and be open to both sides. Jack just drug Casey through trap after trap and beat Casey over the head when he wouldnt step on it, I didn't hear any genuine conversation or attempts to understand from Jack. (im not calling Jack wrong, but his approach is about as gentle as a bone saw, he could catch a lot more flies with a bit of honey than with all that vinegar)",@KrumpetKruncher,0,0, so casey claims to be passionate about food jack obviously is passionate about the jab jack rakes casey over the coals for a couple hours for caring more about food and not as much about the jab jack explicitly states that he wont go on tucker or rogan and then wants to point out that since casey is on those shows he what is somehow dutybound to say what jack wants said because jack has bigger numbers about how bad his issue is the food and the jabs are both horroble fight to fix the thing you believe in dont commit fratricide and call the other guy a traitor just because your  problem is his  work together man caley may not have defended himself very well but jack sure does seem to be impressed with his own brilliance casey didnt seem to be as firm because he tried to converse and be open to both sides jack just drug casey through trap after trap and beat casey over the head when he wouldnt step on it i didnt hear any genuine conversation or attempts to understand from jack im not calling jack wrong but his approach is about as gentle as a bone saw he could catch a lot more flies with a bit of honey than with all that vinegar
"This Calley  f # c k  is a shill for the deep state, and a smooth talking demon.",@SysterEuropa,0,0,this calley  f  c k  is a shill for the deep state and a smooth talking demon
Why are we spending over 2 hours interrogating Calley Means?,@BunnyInes,0,0,why are we spending over  hours interrogating calley means
@1:40:56 flashes devil horns? 😮,@Stardust_Truth_Seeker,0,0, flashes devil horns face_with_open_mouth
Listen to survivors if SRA like Rachel Vaughn in the international court of natural Justice YouTube channel and everything from Anneke Lucas.  The VIP international peodo blackmail and indoctrination network .,@Stardust_Truth_Seeker,0,0,listen to survivors if sra like rachel vaughn in the international court of natural justice youtube channel and everything from anneke lucas  the vip international peodo blackmail and indoctrination network 
This guy is so disconnected from what actually being an American means!,@natedog4278,1,0,this guy is so disconnected from what actually being an american means
Before MK Ultra was mentioned I got the MK Ultra vibe from this phoney SHILL.,@Stardust_Truth_Seeker,1,0,before mk ultra was mentioned i got the mk ultra vibe from this phoney shill
Beware of this stuttering pricking.,@tycoach2169,0,0,beware of this stuttering pricking
Calley talks like a bad sleazy lawyer. Convolutes even the simplest sentence!,@jamesdim,1,0,calley talks like a bad sleazy lawyer convolutes even the simplest sentence
TRUMP IS DEPORTING           J                                    E                                          W                                  S            !!!!!!!!!!!!!!!!((to GitMo!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!TRUMP IS DEPORTING           J                                    E                                          W                                  S            !!!!!!!!!!!!!!!!((to GitMo!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!TRUMP IS DEPORTING           J                                    E                                          W                                  S            !!!!!!!!!!!!!!!!((to GitMo!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!TRUMP IS DEPORTING           J                                    E                                          W                                  S            !!!!!!!!!!!!!!!!((to GitMo!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!TRUMP IS DEPORTING           J                                    E                                          W                                  S            !!!!!!!!!!!!!!!!((to GitMo!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!TRUMP IS DEPORTING           J                                    E                                          W                                  S            !!!!!!!!!!!!!!!!((to GitMo!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,@QZOVTACTICALGROUP,2,0,trump is deporting           j                                    e                                          w                                  s            to gitmotrump is deporting           j                                    e                                          w                                  s            to gitmotrump is deporting           j                                    e                                          w                                  s            to gitmotrump is deporting           j                                    e                                          w                                  s            to gitmotrump is deporting           j                                    e                                          w                                  s            to gitmotrump is deporting           j                                    e                                          w                                  s            to gitmo
J                               E                                    W                                     S                         MAKE ME CRINGE.J                               E                                    W                                     S                         MAKE ME CRINGE.J                               E                                    W                                     S                         MAKE ME CRINGE.J                               E                                    W                                     S                         MAKE ME CRINGE.,@QZOVTACTICALGROUP,1,0,j                               e                                    w                                     s                         make me cringej                               e                                    w                                     s                         make me cringej                               e                                    w                                     s                         make me cringej                               e                                    w                                     s                         make me cringe
How do you have true transpancy with incentivizing????😮,@lisafarris445,0,0,how do you have true transpancy with incentivizingface_with_open_mouth
TYPICAL            J                                        E                                                                     WTYPICAL            J                                        E                                                                     WTYPICAL            J                                        E                                                                     WTYPICAL            J                                        E                                                                     WTYPICAL            J                                        E                                                                     WTYPICAL            J                                        E                                                                     W,@QZOVTACTICALGROUP,1,0,typical            j                                        e                                                                     wtypical            j                                        e                                                                     wtypical            j                                        e                                                                     wtypical            j                                        e                                                                     wtypical            j                                        e                                                                     wtypical            j                                        e                                                                     w
"Yeah if he knew who he was really working for that is a moral compromise for evil, not against it. Thank you Dr. Jack for your diligent truths and exposing the fruits of labor this man produces!",@lisafarris445,0,0,yeah if he knew who he was really working for that is a moral compromise for evil not against it thank you dr jack for your diligent truths and exposing the fruits of labor this man produces
Calley is the equivalent of Netflix airing The Social Dilemma  or The Epstein files.  All just misdirection and watered down shit,@michaelamiller4419,0,0,calley is the equivalent of netflix airing the social dilemma  or the epstein files  all just misdirection and watered down shit
Every thing is more common after the jab😂,@RosieClark-e8z,0,0,every thing is more common after the jabface_with_tears_of_joy
Calley means is such an obvious fake. Snake in the grass. Zero authenticity,@Stardust_Truth_Seeker,3,0,calley means is such an obvious fake snake in the grass zero authenticity
Jack is such a breath of fresh air!! A pure soul ❤Thank you Danny!,@minus1t3,0,0,jack is such a breath of fresh air a pure soul red_heartthank you danny
It's hard to watch this. I cant stand Jack on Twitter either.,@SofiaAeschlimann,0,0,its hard to watch this i cant stand jack on twitter either
"Ahh. I see. Jack is biased against food  being the main cause of our illnesses. He thinks it is:1. Covid vax2. Non native emf.Covid vax was a reckless and irresponsible, yet very profitable approach. Hate everything about it.Non native emfs, though. How in the world do we get away from that in the modern world? I would like to hear some ideas. Not eating sugary crap or drinking sugary drinks sounds like an easy fix to me.",@hopefulforhumanity5625,1,0,ahh i see jack is biased against food  being the main cause of our illnesses he thinks it is covid vax non native emfcovid vax was a reckless and irresponsible yet very profitable approach hate everything about itnon native emfs though how in the world do we get away from that in the modern world i would like to hear some ideas not eating sugary crap or drinking sugary drinks sounds like an easy fix to me
Jack doesn't want good clean food and fasting to be the answer to a lot of diseases.,@hopefulforhumanity5625,0,0,jack doesnt want good clean food and fasting to be the answer to a lot of diseases
