text,author,likes,replyCount,cleaned_text
Best discovery of all time,@LyndsieDances,0,0,best discovery of all time
"The images are from the middle pyramid, not the great pyramid. The cylinders only go 600 odd meters, not for kilometres. However, there are kilometres of a network of tunnels.",@davidagiel8130,0,0,"the images are from the middle pyramid, not the great pyramid. the cylinders only go  odd meters, not for kilometres. however, there are kilometres of a network of tunnels."
"Oh please - this ""story"" was quickly debunked by various reputable sources..   Look up this as ""debunked"" and read the details..      Hardly evidence of all the stuff being claimed about the pyramids here.    Very bummed about Joe ""reporting"" this as ""fact"".   Big hit to is credibility.    Anyone who makes a modicum of effort can quickly find out this is hoaky.   But I guess most people are too lazy to double check on things - even if they're fantastic, over-the-top claims..",@michaelmichael819,0,0,"oh please - this ""story"" was quickly debunked by various reputable sources..   look up this as ""debunked"" and read the details..      hardly evidence of all the stuff being claimed about the pyramids here.    very bummed about joe ""reporting"" this as ""fact"".   big hit to is credibility.    anyone who makes a modicum of effort can quickly find out this is hoaky.   but i guess most people are too lazy to double check on things - even if they're fantastic, over-the-top claims.."
They look like seismic dampeners you see in NORADs mt.cheyenne base,@chumby2447,0,0,they look like seismic dampeners you see in norads mt.cheyenne base
original video of Malanga's interview! https://youtu.be/LK3VqAjelvs?si=AKbuJrPVVP60z_9a,@ProssemicaTv,0,0,original video of malanga's interview! 
No data or evidence of this has been released.,@9ito1,0,0,no data or evidence of this has been released.
Maybe the columns are the up/down platform that raises and lowers the pyramids back down into the earth.. .if we can just find the ON button it might go back down?,@Non-Compliant71,0,0,maybe the columns are the up/down platform that raises and lowers the pyramids back down into the earth.. .if we can just find the on button it might go back down?
"Tesla knew this decades ago, his wi-fi invention was inspired by pyramids and fact that they were used as energy generators. He said that few times during the life.",@Biza-Je,0,0,"tesla knew this decades ago, his wi-fi invention was inspired by pyramids and fact that they were used as energy generators. he said that few times during the life."
We are not from earth.,@Baldrick187,0,0,we are not from earth.
house of gag n magog,@johnappleseed703,0,0,house of gag n magog
"Graham Hancock is a known Marxist over here in England ,and Marxists want to destroy history 🎉",@Romanovhundreds83,0,0,"graham hancock is a known marxist over here in england ,and marxists want to destroy history party_popper"
"Zahi Hawass and Hancock are pseudo egyptologists, they parrot only what is researched by others, they haven't done any research themselves. Hawass is an absolute buffoon, that has contradicted himself on numerous occasions and he is anti-research and anti-science. Any praise to these two lowlifes is an insult to real researchers and egyptologists that actually make these discoveries.",@SonnyAFK,0,0,"zahi hawass and hancock are pseudo egyptologists, they parrot only what is researched by others, they haven't done any research themselves. hawass is an absolute buffoon, that has contradicted himself on numerous occasions and he is anti-research and anti-science. any praise to these two lowlifes is an insult to real researchers and egyptologists that actually make these discoveries."
"Joe needs fact checkers. To date, no reputable source has confirmed this information. People believe anything said with an English accent.",@6d6575,0,2,"joe needs fact checkers. to date, no reputable source has confirmed this information. people believe anything said with an english accent."
"Hear me out. Giants. If you look up drawings on the walls, there shows giant people carrying 2 of the stones used to build these pyramids, and you see ""normal"" sized people carving the stones as big as they were. Nephilim are born from humans and angels, some angels in the bible had features of animal like faces.....egyptians are shown to wear such masks, and using wings. I mean, I don't know too much and haven't researched much, but it's a start. These large columns are insane. Some people say aliens, but the bible points out giants and angels and nephilim.....I am really going to look more into this. I am sure I am not the first to see this connection. It's just so wild.",@crystylev4571,0,0,"hear me out. giants. if you look up drawings on the walls, there shows giant people carrying  of the stones used to build these pyramids, and you see ""normal"" sized people carving the stones as big as they were. nephilim are born from humans and angels, some angels in the bible had features of animal like faces.....egyptians are shown to wear such masks, and using wings. i mean, i don't know too much and haven't researched much, but it's a start. these large columns are insane. some people say aliens, but the bible points out giants and angels and nephilim.....i am really going to look more into this. i am sure i am not the first to see this connection. it's just so wild."
that lip smacking or gum chewing is diabolical lmfao,@xipanicitsgaming1293,0,0,that lip smacking or gum chewing is diabolical lmfao
This has got to be a load of horse shit.,@valderja,0,0,this has got to be a load of horse shit.
Oh my God! They have found the djed pillars.,@bcubed2010,0,0,oh my god! they have found the djed pillars.
WORLD GENERATORS/PLANETARY POWER PLANTS,@tonic-moto5409,0,0,world generators/planetary power plants
We've been lied again. Damn,@macaronspaguetti,0,0,we've been lied again. damn
JOE YOU NEED TO GET GRAHAM ON THE SHOW TO TALK ABOUT THIS AS SOON AS HE IS READY,@coolz2334,20,2,joe you need to get graham on the show to talk about this as soon as he is ready
"It is about time for a rapid paradigm shift in our understanding of aincent civilizations. It will be fun to see how the so called experts explain this😂. They struggle to provide a plausible explanation of the current narrative. Lets forget all this 4500B.C 💩, burial chambers and slaves with ropes and logs.Can we just accept it is an ancient poweplant at that we are not as advanced and these beings before us?",@henksauvage,0,0,"it is about time for a rapid paradigm shift in our understanding of aincent civilizations. it will be fun to see how the so called experts explain thisface_with_tears_of_joy. they struggle to provide a plausible explanation of the current narrative. lets forget all this b.c pile_of_poo, burial chambers and slaves with ropes and logs.can we just accept it is an ancient poweplant at that we are not as advanced and these beings before us?"
"What IFFF, peaople still living there...  you know, who knows..",@SpongStories,0,0,"what ifff, peaople still living there...  you know, who knows.."
"WTF kinda clip is this, they didn't include why he said the one guy said it was bullshit...",@Mark-ru7kc,0,0,"wtf kinda clip is this, they didn't include why he said the one guy said it was bullshit..."
"But remember, African slaves built them......",,0,0,"but remember, african slaves built them......"
"They'll bury it, nothing will come out about it officially, andx it will all be left aloen and covered up.",@LordFoxxyFoxington,0,0,"they'll bury it, nothing will come out about it officially, andx it will all be left aloen and covered up."
Oh wow man ih wow and the rooms are all full of Ayahuasca so WOW,@robertgray323,0,0,oh wow man ih wow and the rooms are all full of ayahuasca so wow
"Wheres all people saying ""slave work with primitive tools"" ? Very quiet.",@anakonda8197,0,0,"wheres all people saying ""slave work with primitive tools"" ? very quiet."
2025 The year of Truth,@brittanyg2529,0,0, the year of truth
Get Flint Dibble on the line!,@TimeOfTroubles73,1,0,get flint dibble on the line!
It's probably an April fools joke,@philthomas7140,0,0,it's probably an april fools joke
"Egypt is far, far older than modern scientists are generally willing to admit.  They have too much of a vested interest in protecting their outdated ideas to accept the truth. Dogmatic orthodoxy can infect any set of ideas.",@TimeOfTroubles73,0,1,"egypt is far, far older than modern scientists are generally willing to admit.  they have too much of a vested interest in protecting their outdated ideas to accept the truth. dogmatic orthodoxy can infect any set of ideas."
Nice glasses my dude,@TreFlipJones,0,0,nice glasses my dude
"If these deep underground structures were discovered using LIDAR, then we can write this whole discovery off as a hoax.Why? Lidar uses light to measure distance. Light cannot penetrate solid objects , including the earth.",@veralto3411,0,0,"if these deep underground structures were discovered using lidar, then we can write this whole discovery off as a hoax.why? lidar uses light to measure distance. light cannot penetrate solid objects , including the earth."
why can we know this and is it in the msm instead of keeping it secret?why reveal it now?,@chiachy35,0,0,why can we know this and is it in the msm instead of keeping it secret?why reveal it now?
"Anyone care to look up the limitations of lidar?  Spoiler, it isn't miles, more like inches, feet if conditions are optimal. Look it up.",@tardigrade9493,0,0,"anyone care to look up the limitations of lidar?  spoiler, it isn't miles, more like inches, feet if conditions are optimal. look it up."
"Its most likely ancient heat pump tech.  It was prob cold at one point, that allowed the entire structure to be warm 24/7",@AngerOfTheLand,0,0,"its most likely ancient heat pump tech.  it was prob cold at one point, that allowed the entire structure to be warm /"
"This pyramids story, Its like the reels of the newcasters all saying the same thing. Im thinking this is some kind of social experiment.",@FrankRizo-nn3iy,0,0,"this pyramids story, its like the reels of the newcasters all saying the same thing. im thinking this is some kind of social experiment."
Its SAR not LIDAR,@jobrothberg4679,0,0,its sar not lidar
Not LIDAR. Synthetic Aperture Radar.,@victordelmastro8264,0,0,not lidar. synthetic aperture radar.
Is this that mf from avatar?,@TheShafty,0,0,is this that mf from avatar?
"Seven months ago Chinese scientists detected massive plasma bubbles above the Giza pyramids, which can disrupt satellite communications and GPS. These bubbles are a phenomenon related to space weather and were observed using advanced radar technology. They used the powerful LARID radar in Hainan Province of China to detect plasma bubbles over the Egyptian pyramids and the Midway Islands, nearly 5,965 miles apart.",@vaticinus,1,1,"seven months ago chinese scientists detected massive plasma bubbles above the giza pyramids, which can disrupt satellite communications and gps. these bubbles are a phenomenon related to space weather and were observed using advanced radar technology. they used the powerful larid radar in hainan province of china to detect plasma bubbles over the egyptian pyramids and the midway islands, nearly , miles apart."
Lets face it..The Egyptians didn't build the pyramids.  They just settled an area that had them already there.,@adamw4338,0,0,lets face it..the egyptians didn't build the pyramids.  they just settled an area that had them already there.
Jimmy Hoffa is down there,@johnny33long,1,0,jimmy hoffa is down there
Lidar is how they found the pyramids in the Amazon jungle. The lead guy in Egypt would definitely deflect this lol,@Jholcombe30gmail.comJordan199,0,0,lidar is how they found the pyramids in the amazon jungle. the lead guy in egypt would definitely deflect this lol
Power Grid!Pyramids all over the World!Lied to our whole lives,@derekhebert734,0,0,power grid!pyramids all over the world!lied to our whole lives
Flint Dibble is currently in the lab cooking something up,@joshbrewington4831,1,0,flint dibble is currently in the lab cooking something up
Graham Hancock must be pissing himself with laughter right now.,@andycommonsincanada,0,0,graham hancock must be pissing himself with laughter right now.
"Ive seen AVP, i know what happens.",@DuckingGrom,0,0,"ive seen avp, i know what happens."
No shit been knowing that,@Moneyman4eva,0,0,no shit been knowing that
DISTRACTION FOR THE ONGOING WAR,@FF-zm8sb,0,0,distraction for the ongoing war
Thought lide-are removed trees & canopie..?.        not miles into rock.      What happened?,@frank-696,1,0,thought lide-are removed trees & canopie..?.        not miles into rock.      what happened?
I feel like everyone should be more excited about this. I have not heard anything on regular news.,@JD-vh1qd,0,0,i feel like everyone should be more excited about this. i have not heard anything on regular news.
"It's a battery to recharge spaceships, saw it in a documentary once, Stargate I think it was called.",@heymaumaumau,0,1,"it's a battery to recharge spaceships, saw it in a documentary once, stargate i think it was called."
"I still don't get how it is 2Km below surface - 648 m + 80 m = 728 m, right? Someone please explain.",@Himalayan_P-Funk_Connection,0,0,"i still don't get how it is km below surface -  m +  m =  m, right? someone please explain."
"For structures up to a few tens of meters deep, SAR-DT (the technology they supposedly used) is very useful, but for depths of 2 km one should rather use muon scanning or seismic methods.",@ParamariboCloser,1,0,"for structures up to a few tens of meters deep, sar-dt (the technology they supposedly usedConfusion is very useful, but for depths of  km one should rather use muon scanning or seismic methods."
Joe u need to do a pod cast from Egypt,@juliomarin3755,0,0,joe u need to do a pod cast from egypt
"Cool story, but remember the JFK files came out recently dont get too distracted",@WiseOldMan-osrs,0,0,"cool story, but remember the jfk files came out recently dont get too distracted"
"There was a 'big bang"" under ground and out of that evolved the structures you are now seeing.😅",@nathananderton8546,0,0,"there was a 'big bang"" under ground and out of that evolved the structures you are now seeing.smiling_face_with_open_mouth_&_cold_sweat"
The pyramids at Giza were a power plant.,@hartsickdisciple,0,0,the pyramids at giza were a power plant.
lore accurate size of aperature labs,@twin.slimes,0,0,lore accurate size of aperature labs
Check inside the sphinx,@reallauradee,0,0,check inside the sphinx
Why does this seem like ai lmao,@Zach-x6g,0,0,why does this seem like ai lmao
The pharohs needed the cylinders for the after life. Obviously!,@consciousnessz3666,0,0,the pharohs needed the cylinders for the after life. obviously!
More evidence of Joseph,@jonathanuhe4327,0,0,more evidence of joseph
Graham has money.See what he wants..,@Anonymous-Australia-subrose369,0,0,graham has money.see what he wants..
I heard a remote viewer interview one time where they were tasked to look at any health spas that were in the city of Atlantis.  And the viewer said there were deep long structures in the ground that came to the surface.  This brought good healing earth energy up into a pool of water.  Its like the Atlantins understood the science of bringing up healing energy.,@leviscoolvids2767,0,0,i heard a remote viewer interview one time where they were tasked to look at any health spas that were in the city of atlantis.  and the viewer said there were deep long structures in the ground that came to the surface.  this brought good healing earth energy up into a pool of water.  its like the atlantins understood the science of bringing up healing energy.
Hawass is part if the reason we know nothing. He will or already have gramham killed and replaced with a clone or they will use mind control.So they push a new narrative.Fuck 3:35 hawass.,@Anonymous-Australia-subrose369,0,0,hawass is part if the reason we know nothing. he will or already have gramham killed and replaced with a clone or they will use mind control.so they push a new narrative.fuck Happy_face_smiley hawass.
Might be a lie! They lie about everything smdh,@millionairemallory9361,0,0,might be a lie! they lie about everything smdh
Hancock needs an apology,@binks7988,0,0,hancock needs an apology
"Can't explain the building process or logistics of building the pyramid itself.  Now  the hole project has grown in such magnitude  that either the time-scale is wrong or the builders had mastery  of a simpler technology ,now  lost ,",@hcraretep,0,0,"can't explain the building process or logistics of building the pyramid itself.  now  the hole project has grown in such magnitude  that either the time-scale is wrong or the builders had mastery  of a simpler technology ,now  lost ,"
"EGYPTIANS DIDN'T BUILD the PYRAMIDS...I DON'T think ANYONE gets IT...PRE-FLOOD...FALLEN ANGELS! WHO DO THINK ""TAUGHT"" HUMANS  FORBIDDEN KNOWLEDGE...All the way DOWN to ROOT CUTTING(Which the LORD FORBIDS) 🤔",@Dez-1213,1,0,"egyptians didn't build the pyramids...i don't think anyone gets it...pre-flood...fallen angels! who do think ""taught"" humans  forbidden knowledge...all the way down to root cutting(which the lord forbidsConfusion thinking_face"
I remember when I was in middle school 30 years ago I told my teachers they were giant batteries 🔋 😅  I was looked at like a weirdo,@andrewmowen2925,3,0,i remember when i was in middle school  years ago i told my teachers they were giant batteries battery smiling_face_with_open_mouth_&_cold_sweat  i was looked at like a weirdo
These are waterways to give the ground underneath the pyramid an opposite charge so the pyramid can float above the ground. A lot of studies have proved that the pyramid is floating and not actually sitting on the surface,@ibrahemdan1559,0,0,these are waterways to give the ground underneath the pyramid an opposite charge so the pyramid can float above the ground. a lot of studies have proved that the pyramid is floating and not actually sitting on the surface
"They are the top of the tower of babel, im almost 100% sure. JOE ROGAN CHECK THIS OUT",@michealstephens4528,0,1,"they are the top of the tower of babel, im almost % sure. joe rogan check this out"
"Throughout history, many advanced civilizations made important discoveries, but their work disappeared due to disasters or human mistakes. Today, we often ignore ancient knowledge instead of learning from it. I hope the recent discoveries in Egypt will expose this false Egyptian narrative revealing the true purpose of the pyramids and how they could provide unlimited, renewable energy.",@RRBsyde,0,0,"throughout history, many advanced civilizations made important discoveries, but their work disappeared due to disasters or human mistakes. today, we often ignore ancient knowledge instead of learning from it. i hope the recent discoveries in egypt will expose this false egyptian narrative revealing the true purpose of the pyramids and how they could provide unlimited, renewable energy."
"I remember reading years ago about there being a city underneath the pyramids. Durnvalo Milchizadek claims he got to see it for himself and  released an amazing book in 1999. ""The ancient secret of the flower of life"" Great, easy to read book. i highly recommneded it for raising your vibrations. Ancient knowledge is sht bro! lol",@PeterParker-xv9mo,0,0,"i remember reading years ago about there being a city underneath the pyramids. durnvalo milchizadek claims he got to see it for himself and  released an amazing book in . ""the ancient secret of the flower of life"" great, easy to read book. i highly recommneded it for raising your vibrations. ancient knowledge is sht bro! lol"
They should also do these LIDAR scans at other pyramid structures around the world.,@sakibbinsalam8297,24,2,they should also do these lidar scans at other pyramid structures around the world.
Check out the Land of chem .way more plausible.,@paulmarshall702,0,0,check out the land of chem .way more plausible.
The day zahi hawas steps down from having any thing to do with the pyramids a lot of answers will be answered,@06AlexanderSuper,0,0,the day zahi hawas steps down from having any thing to do with the pyramids a lot of answers will be answered
Does the Baghdad battery possibly relate to the new structures found at the pyramid,@davidunwin8128,0,0,does the baghdad battery possibly relate to the new structures found at the pyramid
What if lowkey the pyramids were actually the ark? Since they made it pretty much water right,@ghostyboy9469,0,0,what if lowkey the pyramids were actually the ark? since they made it pretty much water right
There is no need to go underneath. Somebody's buddy's already grabbed everything.,@anthonycashero7605,0,0,there is no need to go underneath. somebody's buddy's already grabbed everything.
Maybe if they did have energy then they were able to collect it somehow in the pillars,@ghostyboy9469,0,0,maybe if they did have energy then they were able to collect it somehow in the pillars
Billy Carson has been saying that,@keevancrawford6708,0,0,billy carson has been saying that
It was a power plant that generated electrity.,@MrJiggerG,1,0,it was a power plant that generated electrity.
probably to collect heat from the deep earth to heat water to make steam under pressure and power their equipment <3,@articzg.2084,0,0,probably to collect heat from the deep earth to heat water to make steam under pressure and power their equipment <
Is he wearing a Sleep Token shirt?,@timber677,0,0,is he wearing a sleep token shirt?
That is a prison for the fallen angels... Azazel is down there. 2025 gonna be an interesting year boi!!,@jayrobe23,0,0,that is a prison for the fallen angels... azazel is down there.  gonna be an interesting year boi!!
"Fact: There is no artwork in the Great Pyramids of Egypt, and there are no Pyramids in the ancient Egyptians' art.",@DanaAdams-r9u,0,0,"fact: there is no artwork in the great pyramids of egypt, and there are no pyramids in the ancient egyptians' art."
""" . . . Hey, there's a 'Golden Stairway' down here!!"" - Firesign Theatre",@DanaAdams-r9u,0,0,""" . . . hey, there's a 'golden stairway' down here!!"" - firesign theatre"
"I watched Zahiri absolutely destroy a young archeology student because they were inside the pyramids for hours and this young lady urinated some in her jeans, none of the liquid came in contact with anything ancient, He freaked because Just the smell would destroy the Pyramid. How dare her desiccate the Pyramid.  I watched him a few times after that and, I had my fill of Mr. Expert of conjecture.",@TheIrishSpitfire,0,0,"i watched zahiri absolutely destroy a young archeology student because they were inside the pyramids for hours and this young lady urinated some in her jeans, none of the liquid came in contact with anything ancient, he freaked because just the smell would destroy the pyramid. how dare her desiccate the pyramid.  i watched him a few times after that and, i had my fill of mr. expert of conjecture."
Graham Hancock will be all over this. Cant wait for the podcast on Joe Rogan about this.,@Truth-searcher1892,0,0,graham hancock will be all over this. cant wait for the podcast on joe rogan about this.
Well at least now we know what happened to Atlantis,@KrisToCool,0,0,well at least now we know what happened to atlantis
"Think about it: Each of these massive structures' weight is TONS, TONS, TONS x 1000! How could such ancient structures continue to perfectly exist, centuries upon centuries x 1000, yet still remain perfectly balanced/geometrically intact, throughout centuries of erosion, without a MASSIVE subterranean infrastructure. GRAHAM HANCOCK, NOW!",@DanaAdams-r9u,0,0,"think about it: each of these massive structures' weight is tons, tons, tons x ! how could such ancient structures continue to perfectly exist, centuries upon centuries x , yet still remain perfectly balanced/geometrically intact, throughout centuries of erosion, without a massive subterranean infrastructure. graham hancock, now!"
"Hancock has been waiting for this moment for 12,800 years",@liam5382,1006,39,"hancock has been waiting for this moment for , years"
Tesla once said the pyramids were used to manifest massive and cosmic energy .,@rodneywhite6642,0,0,tesla once said the pyramids were used to manifest massive and cosmic energy .
"Hope for the best, but expect nothing.",@GEAE_Denny_L,0,0,"hope for the best, but expect nothing."
anyone who believes this has just NOW been discovered has their head in the sand. Should be asking the question - why are they just now revealing this to the world.,@stefmay7393,0,0,anyone who believes this has just now been discovered has their head in the sand. should be asking the question - why are they just now revealing this to the world.
Of course thers stuff below them they were masters of digging and harvesting the earth,@ununius7436,0,0,of course thers stuff below them they were masters of digging and harvesting the earth
"If thats true then lets cut aaaaall the BS about humans building the pyramids. If those structures are real, they are def. made by someone/something else than us. This is breaking news but not seen in mainstream media, at all?",@smartiinvest,0,0,"if thats true then lets cut aaaaall the bs about humans building the pyramids. if those structures are real, they are def. made by someone/something else than us. this is breaking news but not seen in mainstream media, at all?"
Do you think they are going to find NHI cities underground?,@AM-ti3tg,0,0,do you think they are going to find nhi cities underground?
"The human race deserves to know the truth, and an excavation is needed I believe and always believed this was a giant tombstone of someone or something amazing underneath many secrets and answers are underneath let's go people of earth",@Spiderman123-p9b,0,0,"the human race deserves to know the truth, and an excavation is needed i believe and always believed this was a giant tombstone of someone or something amazing underneath many secrets and answers are underneath let's go people of earth"
Now scan all of the Mexican pyramids please. 😊,@elsieburkle,0,0,now scan all of the mexican pyramids please. smiling_face_with_smiling_eyes
Joe Rogan is a clown.,@d.j.bennett8276,0,0,joe rogan is a clown.
It's all lies there's no pillars below the surface,@INGA-d2k,0,0,it's all lies there's no pillars below the surface
What if Billy Carson was right all along....,@ogmont,0,0,what if billy carson was right all along....
"Pyramids are ancient technology, we traveled from one planet to this one by using pyramids.Have a good day",@FutherGaming,0,0,"pyramids are ancient technology, we traveled from one planet to this one by using pyramids.have a good day"
"NOTE:  This was ""Discovered"" & REPORTED on 6 YEARS AGO.....that's how corrupt major media is....look it up😎",@desireegoulett69,1,0,"note:  this was ""discovered"" & reported on  years ago.....that's how corrupt major media is....look it upsmiling_face_with_sunglasses"
How people can build that 1000 years ago or maybe more  ? 😮,@adijunc94,0,0,how people can build that  years ago or maybe more  ? face_with_open_mouth
Didn't 'they' say they're about  to make us believe.... I'm in!,@ALarz12,0,0,didn't 'they' say they're about  to make us believe.... i'm in!
"Sorry to be a wet blanket here folks but the 2km underground structure is BS.  I have a link to the original report in PDF that you can drop in ChatGPT and ask if you think I'm just poo-poo'n it, but Youtube will remove my comment if I paste that link. It's about 44 pages long and really cool if you want to curl up and read it instead.  YOu can also find it on the original website too.  Google: ""Synthetic Aperture Radar Doppler Tomography Reveals Details of Undiscovered High-Resolution Internal Structure of the Great Pyramid of Giza""",@vincentdice5663,0,1,"sorry to be a wet blanket here folks but the km underground structure is bs.  i have a link to the original report in pdf that you can drop in chatgpt and ask if you think i'm just poo-poo'n it, but youtube will remove my comment if i paste that link. it's about  pages long and really cool if you want to curl up and read it instead.  you can also find it on the original website too.  google: ""synthetic aperture radar doppler tomography reveals details of undiscovered high-resolution internal structure of the great pyramid of giza"""
The mysteries of Toth,@bamideletijani8683,0,0,the mysteries of toth
"Even if this was true, who gives a shit?😊",@Jiraiya_Sage,0,0,"even if this was true, who gives a shit?smiling_face_with_smiling_eyes"
"Kinda looks like a geothermal heating system, but we need more evidence. An artist's rendition isn't good enough to determine it.",@BZ0_0fficial_Muzik315,0,0,"kinda looks like a geothermal heating system, but we need more evidence. an artist's rendition isn't good enough to determine it."
"Okay, so shut the heck up and start digging. Let's figure this out",@clarkwallace3040,0,0,"okay, so shut the heck up and start digging. let's figure this out"
Mr beast was just there and given magical permissions and access to places nobody could ever dream of.  Now this comes out right afterwards,@MayTheDevil,0,0,mr beast was just there and given magical permissions and access to places nobody could ever dream of.  now this comes out right afterwards
"It's not lidar, it's S.A.R.",@JohnathonEdwards-h7w,0,0,"it's not lidar, it's s.a.r."
They're powerplants and the structures that look like the Washington Monument are transformers. Thats why royal places have them. -DC Blacks,@I-20rider,0,0,they're powerplants and the structures that look like the washington monument are transformers. thats why royal places have them. -dc blacks
OG Tesla been told everybody about the pyramids.,@gobeklipepe,75,3,og tesla been told everybody about the pyramids.
Hidden in plain sight,@lanestaley1401,1,0,hidden in plain sight
If Zahi Hawas says its nonsense then you can guarantee it is absolutely legit.,@Non-Compliant71,498,22,if zahi hawas says its nonsense then you can guarantee it is absolutely legit.
"So no lidar have been published, these are just claims without evidence. Experts say that these radars cannot reach the deapths they mention so it is most likely not true.",@nardwahl,0,0,"so no lidar have been published, these are just claims without evidence. experts say that these radars cannot reach the deapths they mention so it is most likely not true."
Zahi Hawas is the biggest POS ever and known to stone wall investigation into the pyramids and has been known to keep items from the pyramids for himself. Hes a grave robber.,@snakattack883,0,0,zahi hawas is the biggest pos ever and known to stone wall investigation into the pyramids and has been known to keep items from the pyramids for himself. hes a grave robber.
LOL OF COURSE Dr. Hawass is calling BS,,0,0,lol of course dr. hawass is calling bs
"Yer,,naa. Not under the great pyramid.  Under Kafre's pyramid.",@andrewporrelli8268,0,0,"yer,,naa. not under the great pyramid.  under kafre's pyramid."
Thith built all this... aka enoch..Enoch... halls of amenti....built with piweres not known to man. Blasted many places did he... thoth.. emerald  tablets true,@ericericgoodwin8147,0,0,thith built all this... aka enoch..enoch... halls of amenti....built with piweres not known to man. blasted many places did he... thoth.. emerald  tablets true
So called Hall of Records supposedly under the paw of the Sphinx has always been off limits by egyptian govt.  Why?   AFter the giza pyramids were built Egypt NEVER built any more pyramids or any structures of any importance again.   Why ?,@retired75th,0,0,so called hall of records supposedly under the paw of the sphinx has always been off limits by egyptian govt.  why?   after the giza pyramids were built egypt never built any more pyramids or any structures of any importance again.   why ?
Its not even April yet 😂,@RyanPhilips-x1i,0,0,its not even april yet face_with_tears_of_joy
It's actually NOT the great pyramid. This has been found at the second largest one next door.,@ideacrafter,0,0,it's actually not the great pyramid. this has been found at the second largest one next door.
They should watch Mr beast vlog,@djomegamvp,0,0,they should watch mr beast vlog
It's pretty obvious really if you wanted to mark a spot on the earth for thousands of years build some big pyramids on top of it.And eventually the peoples curiosity will discover what's below. As they kinda stick out like a sore thumb really. Ohh I wonder what's hidden below. Good things I hope.,@DannyByrne-h1x,0,0,it's pretty obvious really if you wanted to mark a spot on the earth for thousands of years build some big pyramids on top of it.and eventually the peoples curiosity will discover what's below. as they kinda stick out like a sore thumb really. ohh i wonder what's hidden below. good things i hope.
humans are so much older then science or religion can explain. basically religion is the science fiction inclusions that science cant explain...,@adamwilson-q6l,0,0,humans are so much older then science or religion can explain. basically religion is the science fiction inclusions that science cant explain...
Its just normal support for big structures. How would only sand hold this kind a giant structure lol,@DostJe,0,0,its just normal support for big structures. how would only sand hold this kind a giant structure lol
My anxiety just went 1000,@bulldoggaming8870,0,0,my anxiety just went 
Zahi Hawass needs to be kept well away.... he's poisonous and very rude.,@wfamdaxj,0,0,zahi hawass needs to be kept well away.... he's poisonous and very rude.
I'll bet you those underground columns are not 2KM long but 1 nautical mile long.  The nautical mile is based on the circumference of the Earth and the whole Great Pyramid is based on ratios of Earth dimensions.,@MIflyer5124,0,1,i'll bet you those underground columns are not km long but  nautical mile long.  the nautical mile is based on the circumference of the earth and the whole great pyramid is based on ratios of earth dimensions.
The Vatican destroyed the libraries of Alexander twice to remove any ancient knowledge. Like Bamiyan or Palmera being destroyed by Islamists.,@STEPHENSinnott-q8n,0,0,the vatican destroyed the libraries of alexander twice to remove any ancient knowledge. like bamiyan or palmera being destroyed by islamists.
"Mr. Zahi Hawass is a Gatekeeper. Im pretty sure ""they"" know since a long time that there is a lot more hidden under the pyramids. There are powers on this planet that have no interest that humans find out more about their true history.",@grillmeisterflash,0,0,"mr. zahi hawass is a gatekeeper. im pretty sure ""they"" know since a long time that there is a lot more hidden under the pyramids. there are powers on this planet that have no interest that humans find out more about their true history."
Bu..bu.bu..but they were built by the Egyptians with sticks and stones.,@MaxAndDaisy0825,0,0,bu..bu.bu..but they were built by the egyptians with sticks and stones.
Graham gonna have to put on a disguise and sneak back into the Pyramids 😂,@ebone4560,0,0,graham gonna have to put on a disguise and sneak back into the pyramids face_with_tears_of_joy
But it's bollocks in't it why do you even entertain this shite 🙄,@steveeccles5424,0,0,but it's bollocks in't it why do you even entertain this shite face_with_rolling_eyes
"Hey, Joe. Get Wes Huff back on to discuss this",@tigerrr1227,0,1,"hey, joe. get wes huff back on to discuss this"
Can we get past the theory of hauling rocks up a ramp with ropes and rollers? If this is true then the entire Egyptology crowd should be writing new papers now,@jamesgilliam5278,0,0,can we get past the theory of hauling rocks up a ramp with ropes and rollers? if this is true then the entire egyptology crowd should be writing new papers now
If Zahi Hawass says it's fake then you know it's legit.,@kenea3226,0,0,if zahi hawass says it's fake then you know it's legit.
Could be proof that they are really alien spacecraft and underneath is where the engine and rockets are,@jimboss1982,0,0,could be proof that they are really alien spacecraft and underneath is where the engine and rockets are
Yo the Sleep Token shirt tho 👀,@shanewsheesh,0,0,yo the sleep token shirt tho eyes
No one knows the definition of conspiracy,@sean8276,0,1,no one knows the definition of conspiracy
"Quade start the reactor, free Earth",@manservantchris,0,0,"quade start the reactor, free earth"
Maybe they tried burying it. It blew up. Or meltdown. Possibilities..,@joshhilton718,0,0,maybe they tried burying it. it blew up. or meltdown. possibilities..
"How did it take 5000 years to realise that The Pyramids had footings at least, did they not have a builder curious to what stopped them from sinking this whole time. Are we that stupid    🤣🤣🤣",@ashconoskoo,0,0,"how did it take  years to realise that the pyramids had footings at least, did they not have a builder curious to what stopped them from sinking this whole time. are we that stupid    rolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughing"
"I hate zahi Hawas. Or whatever his name is, he wants all the credit, and discredits anyone he doesn't like.",@klasiks92,0,0,"i hate zahi hawas. or whatever his name is, he wants all the credit, and discredits anyone he doesn't like."
