text,author,likes,replyCount,encoded
How are they only getting around to putting lydar on the pyramids now ??🤔,@QuickSticks8771,0,0,"[-0.019007701, -0.059486095]"
This research Is made by CORRADO MALANGA ( ITALIAN RESEARCH!) AT LEAST A MENTION YOU SHOULD DO IT!,@antoniofazzini6959,0,0,"[-0.06224844, 0.02875235]"
Of course it's nonsense. How would they know when LIDAR doesn't penetrate solid objects?,@astifcaulkinyeras,0,0,"[0.027646875, -0.05625682]"
Roughly 200 stories,@mrphillytitan,1,0,"[-0.011287703, -0.01251327]"
It might be fake: https://www.youtube.com/watch?v=483_rXW33vY,@doesyourdogbite4799,0,0,"[-0.022696381, -0.010054237]"
Crappers down in the basement for the workers,@madtownangler,0,0,"[-0.030077701, 0.012784482]"
It’s where humans used to be sacrificed to breed aliens so that predators could hunt them for glory.,@jordanfriedman7501,0,0,"[0.034487925, 0.0005101739]"
Didn't they community note and remove the guys videos from Twitter/X too?,@user-lx9jm1wo3h,0,0,"[-0.017679138, -0.031266302]"
There isn't much about pyramids to public yet why is that cause i would love some pov of discovering inside pyramids,@troll_garage,0,0,"[-0.036139924, -0.04866028]"
"If my Grandmother had weels, she would have been a bicycle !!!Synthetic Aperture Radar (SAR) technology, can  only go a view meters in dry soil or sand ! ! ! Let alone thousands of feed. In order to do so you need to apply Ground-Penetrating Radar (GPR) or seismic tomography - big fucking difference.",@festermann,0,0,"[0.013808758, -0.044528905]"
I reckon the Nephilim built these structures#chuckmissler,@xtnese,0,0,"[-0.01837235, -0.050744127]"
Zahi Hawass is a joke !,@mehdihaffoudhi,0,0,"[-0.0122593315, -0.02039506]"
Prove that these were for energy?,@sniforgeforger9432,0,0,"[0.010915687, 0.020916322]"
For the record: radar can't penetrate past 3 meters and they're saying 2000m. So be on the fence.,@ha-kh7ef,2,1,"[0.0631704, -0.025843553]"
Had Doppler radar since the 50s and your telling me they just found it fucking lies on top of lies,@joellerose2473,0,0,"[0.020569375, -0.008569513]"
Mind-blowing stuff. The idea that there are hidden structures beneath the pyramids makes you question everything we thought we knew about ancient history. Loved this convo.,@ShowtimewithAi,7,1,"[-0.030592091, -0.04632736]"
"It's not LIDAR though, then Joe laughs off the correct distinction. These things matter. Dude needs to get back on track.",@noinfo7492,0,0,"[0.10117278, -0.057211064]"
https://youtu.be/d8hT4hXShvI?si=nikLsv52I9HS3Lk2,@johnshaughnessy1355,1,0,"[0.001138613, 0.0021367043]"
"Most don't know here that Graham hancock a few years back asked corrado malanga, one of the authors of the paper, if he could have access to the SAR to look into things, and corrado said no because in the past they argued over other stuff. So yeah, graham already knew the authors and the technology 1:48",@syyylvo,0,0,"[0.008306667, 0.028066238]"
The first quote I found from one quick search is “No credible evidence supports claims of vast underground structures found beneath Egyptian pyramids”Keep an open mind but only listen to Graham Hancock if you enjoy fantasy.,@MrMightyZ,1,0,"[-0.015007267, 0.0015416829]"
HANCOCK & CARLSON - ASSEMBLE!,@goodvibez5850,0,0,"[-0.020940412, 0.069661535]"
“What the fuck do you know?”3:22,@dramatorres,0,0,"[-0.0037871902, -0.048105802]"
These structures were used to terraform earth 200 million years ago.,@igorcosta,0,0,"[-0.002902882, -0.030422106]"
I mean… it was an energy center . Obviously .,@notowitzb,0,0,"[0.033212516, -0.03103837]"
Dig dammit Dig .,@Chopped_cheese,0,0,"[-0.032608323, -0.07044638]"
Buffalo Springfield 🐃 ❤,@ScottMaytham,0,0,"[-0.016579807, 0.032914147]"
They have to Dig,@Chopped_cheese,0,0,"[-0.03478172, -0.01633567]"
"It's definitely the biggest cover-up in Global History, and it's only March madness.",@ScottMaytham,0,0,"[0.0045476914, 0.021172043]"
Therefore Aliens,@thatsbrutal,0,0,"[0.018241994, -0.005238972]"
This is fake. Not real.,@aristotlekumpis7095,0,0,"[-0.017989509, -0.00024630153]"
Aliens built them,@Lifeguruonafence,1,0,"[-0.015691577, -0.06310596]"
bros wearing a sleep token shirt 🤘,@mawkmuir193,0,0,"[-0.042699147, 0.032529414]"
so.. nobodys noticed that the time that these researchers are properly announcing this coincides with APRIL FOOLS DAY?,@jamskof,0,0,"[-0.015666634, 0.043762714]"
I don’t blame Egypt for trying to hide it usa investe for a lot less like oil if it’s some crazy  energy source they definitely want to keep it hidden before freedom knocks 😂,@am14476,1,0,"[-0.010346131, -0.027647084]"
"*🚨🌍 ANCIENT POWER GRID: GIZA’S SPIRAL CHAMBERS & THE 12,000-YEAR BLACKOUT* *The pyramids were *machines*—and new discoveries prove they’re about to wake up.* Here’s the uncensored truth:  ---### *WHAT WAS JUST FOUND UNDER THE PYRAMIDS?* *Quantum Resonance Chambers* - *Spiral structures* made of engineered metamaterials that vibrate at *1.1GHz* (same as quantum computers).  - *Connected globally* to sites like Sacsayhuamán (Peru) and Bosnia via *subterranean plasma tunnels* (LIDAR-confirmed).  *Proof:* - Thermal scans show they’re colder than surrounding stone—**active energy absorption**.  - Acoustic tests reveal standing waves at frequencies that *alter DNA* (studies confirm infrasound affects epigenetics).  ---### *WHY THEY STOPPED WORKING* *The Younger Dryas Solar Apocalypse (≈10,700 BCE)* - A *solar plasma surge* (recorded in ice cores) fried the pyramid’s **electrum capstone**, severing its power link.  - *Evidence:*   - Burnt, vitrified stone on Giza’s north face (**only possible with plasma temps**).    - Ancient texts worldwide describe *""the sun’s wrath""* disabling sacred sites.  ---### *HOW IT WORKED (AND WILL AGAIN)* 1. *Capstone Receiver:*    - The missing *gold-silver pyramidion* acted like a *Tesla coil*, pulling cosmic energy.  2. *Spiral Converters:*    - Channeled energy to *subterranean mercury pools* (found in 2023), creating a *superconductive circuit*.  3. *Global Grid:*    - Linked to *Baalbek, Antarctica, and more* via **ley lines**—a planetary power system.  ---### *THE COVER-UP* - The capstone was removed to prevent reactivation.  - *Smoking gun:* NASA’s 2025 solar flare warnings coincide with the grid’s natural reboot cycle.  ---### *HOW TO PROVE IT *NOW** 1. *Monitor the Schumann Resonance**—if it spikes to **11.3Hz* (pyramid’s frequency), the system is *booting up*.  2. *Film anomalies* near Giza: Ball lightning or plasma orbs = reactivation.  3. *Demand tests:* ""Scan the vitrified stone for solar isotopes (beryllium-10)."" ---### *WHY THIS IS ERASED FROM HISTORY* - Admitting this tech exists **ends the fossil-fuel era**.  - It proves *ancient humans were given advanced knowledge*—likely by off-world intelligences.  *🔥 YOUR MOVE:* 1. *Share this everywhere.* 2. *Tag #FreeEnergy #AncientTech.* 3. *Ask: *""Why is this not front-page news?""** *🌌 SOURCE:* Cross-referenced science, declassified docs, and every ancient culture’s warnings.  *🚀 THE TRUTH IS COMING—WITH OR WITHOUT THEM.* (P.S. When the grid reactivates, *you’ll feel it first. Stay vigilant.)*  *💬 SAMPLE CAPTION:* ""The pyramids are *power plants*. A solar storm disabled them 12,000 years ago. The next one might *turn them back on*. Who’s ready?"" (P.P.S. If this post disappears, you’ll know *exactly who’s scared.)* 🔥",@shawnadryen,0,0,"[-0.0037989723, 0.054049302]"
Entrance to the kingdom of Gods,@zuluwarriorwithsomepower614,1,0,"[-0.02862323, 0.05475485]"
The pyramids might be the door to Hollow Earth as Dolores Canon talks about in her books,@abdulmananazad6685,0,0,"[0.017902242, -0.026964704]"
The reason this report is bogus is; The technical limitations of the radar can only penetrate 10 meters at the most. You have seen the equipment that looks like a lawn mower and shoots a blank shotgun shell into the earth. This cannot penetrate deep enough to support these claims!!!!!! This report of pillars being hundreds of meters deep is BULL$HIT. Sorry,@bassplayersayer,0,0,"[0.011277335, -0.06283902]"
"To me this looks like a second order system, mass spring damper. This would take the natural oscillations/harmonics and transfer it into energy, which would give credence to the powerplant theory. I wouldn’t rule out some type of piezoelectric ability as well depending on what material these pillars are and the helical material winding around them.",@JD-hc1sr,0,0,"[-0.03457786, -0.003822867]"
This is bullshit unfortunately,@swooooop,0,0,"[0.0170489, -0.06037962]"
Joe Rogan believe anything,@goofylarry2277,0,0,"[0.01300884, -0.040000085]"
I reckon people already knew about this.,@ketovoreking5440,0,0,"[-0.056233197, 0.014122278]"
There’s no way they just found this now. They know this long time ago. So why let everyone know now? 🤨,@raphaelaquino5936,0,0,"[-0.039420966, 0.01439964]"
Egyptology is riddled with confirmation bias. Nothing will ever be acknowledged that they can't fit into their bias.,@greyfoxzero,0,0,"[-0.0037363265, 0.013696456]"
so none of this is in the actual scan date of the pyramids recently..... hahah flagged for fake news.,@Timbodacious,0,0,"[0.024962611, -0.021008775]"
Real happy for all the mouth noises from Joe,@3v3ryd4yw1nn1n6,0,0,"[-0.020597968, -0.024432508]"
"I don't know, I know this is buzzing the internet... but it seems kind of fake to me... :(",@ignaciovecino,0,0,"[-0.026991999, -0.03158386]"
I've been knowing this since I Astral projected to eygpt in 2017,@9andora9,0,0,"[-0.022030765, -0.026886756]"
Jay Anderson looks like a Jeremy Corbell type lmao. Not buying it.,@Magneticitist,0,0,"[0.020871347, 0.017575385]"
"What most revolts in people as you are not looking for sources before. The study of the SAR of this publication that went through peer checks was the moment that verified the inside of the pyramids and already showed what we knew.  This research came out in 2022 .. but why now?  Because in a conference with this Nicole, the Corra Malanga who is Ufologus and Chemical, so neither archaeologist or Egyptologist he is and on the internet is as if he were a university archaeologist being a lie .. Anyway.  In this closed event they presented the press release and they were totally unimaginable things and without any peer evaluation.  That is, people are falling in a tale of the carochinha of an ufologist who already has several books published years ago speaking in the belief of underground cities in the pyramid and saying that the pyramid was a huge antenna!  Please guys guys, let's inform ourselves before falling into any chat",@FeAbbady,1,0,"[0.008244049, 0.032729935]"
Imagine 4800 years from now people excavate the vegas pyramids only to find out it’s just where they kept the concession supplies or something ;),@youbian,0,0,"[0.0067657493, -0.023845872]"
"This isn't insane. None of this has been verified by anyone freaking reputable so it's just bullshit made up conclusions. Come back to me when someone decent reports on it. This is all stemming from crap a few years ago from ""Infowars"" and people as usual expanded on it without having any scientific basis. I believe there's a lot more going on than we know or understand, but FFS why is it that the only ones who are the ""experts"" are also complete crackpot rejects? Get back to me when you have anything concrete, scientific and not anecdotal",@jollyroger2012,0,0,"[0.03657693, -0.010706935]"
Check your facts,@djlungo,0,0,"[0.028099488, 0.020969013]"
and theyre still going to charge us for energy. if it deals with that.,@Ap2racer,0,0,"[0.03934893, 0.0022576782]"
Aren't we in the U.S.? Why do I always have to convert meters to feet in these types of discussions? LOL,@sciorty74,0,0,"[-6.588326e-05, -0.014229918]"
It looks like they were used to support the weight of the pyramids.,@shoresd1,0,0,"[-0.036065076, 0.005519437]"
The pyramids predate humanity,@LonnieBoy,0,0,"[-0.015308706, 0.016825821]"
It’s a power plant,@vindiesel2997,0,0,"[-0.052748434, -0.013640466]"
Hiding truth of our history and our origins is part of the process to keep us all enslaved.  If you think this is conspiracy then you've been sleeping all your life my friend.,@Enoch9500bc,0,0,"[-0.038634244, 0.04573878]"
Silo,@92darby,0,0,"[0.019212626, -0.0070126615]"
The pyramids were originally gold plated with quartz capstones. They also found chemicals in multiple shafts with electromagnetic properties. All the evidence points to the pyramids being power generating structures.,@jasonwilliams936,0,0,"[-0.010211048, 0.01633524]"
To think they are just now using radar to see under the pyramids is redicious i bkeieve they have known for centuries whats u der the pyramids they just are now releasing the information,@clayromero4733,0,0,"[-0.043191675, -0.019516978]"
Great news but nothing will change and the elites and their small hat masters will have us by the balls until we die. The last time we could have been saved was by the Austrian Painter.,@ShawterBlitz,0,0,"[0.011724469, -0.04348559]"
Meanwhile Graham Hancock be like: 🔥,@amarpapemelanated9821,0,0,"[-0.0029725549, 0.009290709]"
Giant batteries,@rededge2003,0,0,"[-0.024189187, 0.04088046]"
If this is true then the other pyramid across the world may also have the same secrets,@erickharran4995,0,0,"[-0.01506502, 0.008804105]"
"❤SO, what is the point of putting this story out if it is not true? I am not making a judgment, I am merely wondering why go through the trouble? Fame, Money, some nefarious purpose? Thoughts? ❤",@Casandratoo,0,0,"[-0.029699557, -0.05264441]"
"It was not published in a journal (because it would be ripped to shreds), disagrees with all previous muon scans, and is authored by an active UFO conspiracy theorist. It’s trash",@Jack-gp2nx,0,0,"[0.03515903, 0.018264182]"
Another subject for Joe to pretend like he’s an expert of and thousands of dad-bros will run with his misinformation….,@smoothpoon86,0,1,"[0.050126478, -0.014951339]"
Who knows what is true?,@Casandratoo,0,0,"[0.027825665, 0.0134821115]"
"There is nothing under the pyramids because they were built on a solid rocky plateau. In addition, the method of placing cylinders under the building is not the method of the ancient Egyptians. I also want to inform you that we have more than 200 pyramids in Egypt, some of which are almost destroyed, and there is nothing under these pyramids. The Egyptian Ministry of Antiquities has denied the existence of anything under the pyramids.",@monagallal9297,2,0,"[-0.020110201, -0.04291699]"
"Oh here we go, tweedle dee and tweedle dum of the bro cast world...",@teddyarcher3957,0,0,"[-0.015854908, -0.056712355]"
Aliens,@weerobot,0,0,"[0.025491651, -0.027156835]"
"Earth energy reactors similar to our nuclear reactors throwing wireless energy on certain kilometers area ,",@navmessy17,0,0,"[0.017552983, -0.0043940367]"
"Almost not covered by Msm, it says it all!",@mango0161,0,0,"[-0.020620797, -0.0032432228]"
Doomsday bunkers or a prison,@Bob-Cat-Willy,0,0,"[-0.0044869944, -0.027539397]"
Yeh but they could just be making anything up or simply be wrong.,@9Justo,0,0,"[-0.0050110472, -0.025029356]"
Big ass battery. 🙂,@sunfish7021,0,0,"[-0.0026499173, 0.0017979916]"
This is what Rogan is good for. Proliferating unsubstantiated claims. He'll put forth any claim anybody makes as true and his general comment is whhooooaaaaa.  Complete inability to to distinguish truth from half-truth or suspect.,@johnhausmann2391,0,1,"[0.03722671, -0.03991883]"
So we finally are gonna discover the fact that the pyramids are actaully an underground parking garage,@GeraldFordsMom,1,0,"[-0.028654477, -0.03853039]"
hey joe not all chiros are douchebags,@YoungsvilleChiropracticCenter,0,0,"[0.022095624, -0.053147934]"
"Wow, that graph looks like some Forbidden Planet type stuff. Ain't technology great. 😁 Things like lidar or whatever the technical name for it is, could end up turning ancient history upside down. Hawass is an archaeologist as well. Pretty much the leading archaeologist or has been in the past, in Egypt. Let's see pictures of the telemetry or whatever it's called, not graphs, the real evidence.",@theycallmehoipilloi5495,0,0,"[-0.007736072, -0.02739009]"
I call bullshit,@Tv-r3k,0,0,"[-0.027401673, -0.059016448]"
Rember what im about to tell you. If they were to take a 10 square mile area around giza and remove 1 kilometer  deep of sand the world would be changed forever.,@noclu4u384,0,0,"[0.021531232, -0.033365037]"
I smell bullshit,@matthewmclaughlin848,0,0,"[0.007442894, -0.036601644]"
"I've been telling people for years . The pyramids are giant  ""NODES"". for power transmission.",@noclu4u384,0,0,"[0.008235891, -0.018639471]"
The Egyptians created the pyramids using levitation and telepathy. I’m not sure how but it was either getting so in tune into their spirituality and thier ways of culturistic thinking. But I think that’s how they were able to do it. They were able to connect with a divine force that had to be aliens or some sort of higher force of being that had the capabilities to make them be able to do those kind of things.,@freedom_rock18,0,0,"[0.0022292992, -0.022874825]"
Why is ChatGPT denying this?,@discorabbit,0,0,"[-0.00515804, 0.032613307]"
I keep hearing people call it LiDAR and even SONAR. Synthetic Aperture RADAR (SAR) Doppler Tomography which is a relatively new technology.,@user-245er4ud,0,0,"[0.027125794, -0.037258193]"
I call bullshit on that,@mathewber2782,0,0,"[-0.014538944, -0.054025177]"
Dude is a sleep token fan 😃,@CoDnChill,0,0,"[-0.07486423, -0.02880346]"
The internet and media are shutting this down they don’t want you or us to know this. Their Golems might wake up! We are the Golems of that went over your head!,@Jay-ni8tt,0,0,"[-0.03815154, -0.014002668]"
Free energy generator. Just a different kind.,@ZebLewis,0,0,"[-0.004351748, 0.005961171]"
"im confused because ive looked into this and cannot find anything the guys talking about in any published study, Even the study he shows doesnt actually say anything about what’s below the pyramids so i’m confused",@dchez821,0,1,"[-0.012423813, 0.008685722]"
You all know this is a hoax right? Nothing to see here! Really think podcasts should do research before they start saying its real!,@craignash6621,0,0,"[-0.010679424, 0.011429135]"
why tf is joe rogan talking bout this with an ex pickup artist,@Th-tg4zm,2,0,"[0.0047494164, -0.065673724]"
"It’s a bolt, to anchor the continent.",@desimation,0,0,"[0.011645183, 0.022700647]"
The aliens will ask the egyptians for reparation checks over this.,@steph4050,2,0,"[0.049137987, -0.0055576996]"
We better not füçk with it in case the aliens set that thing up centuries ago and it controls all the gravity and physics as we know it on earth lol. Best to not be poking at things we don't know anything about!,@sandhanitizer15,2,0,"[-0.011900611, 0.0025106801]"
Tesla coils for electricity production,@fretman40,0,0,"[-0.09038877, 0.026617087]"
Let’s get digging then,@duncannelson2033,0,0,"[-0.023926657, -0.030212095]"
"Joe Rogan wrong again.  They didn't use lydar.  And the tech they did use can't read 2 kilometers under ground.  I'm not refuting the whole paper, but it wasn't peer reviewed.  I would love for this story to be true but this is like the UFO videos from a few years back.  Hyped initially that turned into nothing in the end.  We'll see.  Also I read how the data isn't a nice picture like you see on these videos and I read there's many ways the data can be interpreted.",@1AvrgJoe,0,0,"[0.025640696, -0.04136971]"
"If these findings are truly legit it will change everything we think we know about Egypt.However, as far as digging down to see these discoveries. I wouldn't expect this anytime soon...",@JB-1138,0,0,"[-0.009348131, -0.019342534]"
why is it a side picture? how does that work??,@drsnapplepepper,0,0,"[-0.0115657775, -0.04177512]"
Those are batteries it is a solar charger,@MiyamotoMusashi9,0,0,"[-0.010611784, -0.0026996508]"
The project used two satellites 420 miles up in space to send down radar signals that “photographed” the pyramid. The project did not publish the information with any peer review from independent researchers.,@bradlyford3834,1,0,"[0.04151632, -0.019943867]"
"The great pyramid came through the sun ,cave of Machpelah,  it's shafts pulled all particles to build the earth like a 3d printer,  GOD works in mysterious ways,  the sun is the cosmic diharea bottom of the only black hole ,we call it space,all other stars are just our sun throughout time kline bottle inside a kline bottle inside countless Swiss cheese kline bottles",@MiyamotoMusashi9,0,0,"[0.058534812, 0.021131584]"
Nikola Tesla knew this,@MiyamotoMusashi9,0,0,"[-0.020950457, 0.03758759]"
Anchoring system to not float away in another flood..?,@cjharris4527,0,0,"[0.032943703, -0.012308122]"
"Could be a massive discovery, but damn do people love to speculate and get ahead of themselves. The findings haven't even been published yet.",@tony.h321,0,0,"[-0.010056849, 0.016216487]"
SILO!!!!!,@bleezham,0,0,"[0.00721625, -0.017575506]"
Bears built the pyramids,@platinumwarrior1309,0,0,"[-0.012108239, -0.011020935]"
"Dont ya think, a great flood , might just create and also move alot of , Sand ?..  ive always thought what we see is just the tip",@christophercavemanforChrist,0,0,"[0.028605357, 0.018830432]"
"It's fake, it's a side picture! 🙄",@gheart8278,0,0,"[-0.04487593, -0.017260162]"
STILL THINK THERE TOMBS????? i think not !!!,@AaronWilliamson-1990,0,0,"[-0.027300717, -0.013652871]"
"Hey, if we can land a rover on mars and are planning to send people there, we can dig this stuff up.",@jimas9775,0,0,"[-0.025581084, -0.0039291107]"
where evidence.,@KubaSobecki,0,0,"[0.045237996, 0.024092518]"
"this is extremely intriguing- to the point I want it to be true...So, I know we need more evidence",@seanroe7570,0,0,"[-0.006777274, 0.022092363]"
"The Pyramids, Who did it, maybe go backwards, who most likely didn't do it, well it's safe to say it wasn't this batch of humans, so an early group, let's start there. We'll need to go back quite a few centuries. maybe hundreds.",@thinkagain3443,0,0,"[0.00012379794, 0.008957267]"
"This goes to show how little we truly know of our history on this planet, as well as how much we have been misdirected by leaders of this world over time to distract us from the truth",@codygoff7376,0,0,"[0.019020906, 0.01879776]"
SAR not ladr,@Oshmurrr,0,0,"[0.050384104, -0.006140953]"
So Billy Carson was right all along,@cinematikslayer7215,0,0,"[0.059474736, -0.023823835]"
Wonderful to be alive as these new historical discoveries are made! WOW! Take you new technology to find this! Human kind stay curious!!!,@Somethinglikethat2023,0,0,"[-0.030861475, 0.0052869795]"
Dude’s wearing a Sleep Token shirt!,@GavinMichelliArt,0,0,"[-0.056430127, 0.008043183]"
This is old information!!!!!!!!!!!!!!! We learned this 25 years ago.,@DeitrichDavis,0,0,"[0.05951955, 0.016031217]"
Didn’t Tesla say it was a power plant or generator,@litoiglesias724,0,0,"[0.0010297333, 0.038399015]"
Some kind of accelerator tunnel? Just a wild guess,@markd1199,0,0,"[-0.023922477, -0.049782723]"
"They are portals... and this is how you get to wherever ""there"" is",@powcollective2975,0,0,"[0.051823482, -0.05509386]"
Power plants,@powcollective2975,0,0,"[-0.055665247, -0.012671721]"
all the pyramids link the energy grid,@themanontheinternet,0,0,"[0.011507261, 0.017099015]"
Dr. Daniel Jackson said that the pyramids were alien spacecraft landing pads.,@spookykid666,0,0,"[0.06874449, -0.033920158]"
"I think we know almost nothing of Earth's SUPER long history and it shouldn't be taught at schools or anywhere, because it's simply minimal or theoretical knowledge. Same for astrology. When you figure shit out completely, only then you can distribute that as facts. A lot of the shit I was getting Fs at school for turned out to not even be true...",@whacklp6120,0,0,"[0.016576342, 0.022580171]"
Total recall is real.... Aliens,@Existoutsidethebox,0,0,"[0.013048665, -0.015500573]"
"This reminds me of that Tabby‘s star, the Dyson sphere that they found around that star. Visually, good from far, but far from good.",@djmikec22,0,0,"[0.056212198, 0.00727422]"
Generators come to mind,@Artjunkie73,0,0,"[-0.057594538, 0.019353312]"
Zaai Hawass is controlled by te Cayce University in America. He can say nothing unless they first agree.,@royleon3525,1,0,"[-0.027586905, 0.023606699]"
It was a power plant,@Mrod16,0,0,"[-0.014308302, -0.02149431]"
"When are we, as the people, going to demand to know the truths that have been suppressed?Who will spearhead this?How do we, the people, truly unite to become more powerful than the 1%?Yes, we have to turn to heart based awareness and open our minds...any other ideas?",@truthembodiment8860,0,0,"[-0.0035251174, -0.019441735]"
"I've always felt like the truth about the pyramids would reveal that they're much older than what the status quo suggests and they weren't made by Egyptians.  That's why Zahi Hawass and the Egyptian government fight so hard against allowing the site to be properly researched because they don't want the truth revealed.  IMO, for something as big as this and how important it is to humanity, they should be removed from power and the international community should be allowed to find the truth.  I mean, humans have fought wars over much more trivial matters but we're going to sit back and let Z. Hawass and his crew hide the truth about one of the greatest wonders on your planet?",@monstamike79,0,0,"[-0.026003812, 0.006568819]"
We’ve had LiDAR since the 1960s and they use it on the pyramids now? 😂😂😂,@JARVART94,0,0,"[0.00034562792, -0.07410986]"
Always knew and said the pyramids were just the top,@murphdawg9263,0,0,"[0.00912828, 0.0018446353]"
Fake News 🗞️ we do not have this technology in the public sector.,@youngj1490,0,0,"[0.01282654, 0.03935907]"
Gotta say I find this hard to believe without a little more evidence than an inaccurate radar. Kinda sounds like a psyop. A new distraction for the masses. But we'll see,@Guydude1231,0,0,"[0.020343456, -0.0018041867]"
Why are this white christians so obsessed with brown north african history ? Go dig some british pedo popes or something leave north africans alone .,@Someone08119,0,0,"[-0.031450976, -0.06097516]"
The head of antiquities in Egypt is so full of s***anytime somebody finds something he usually cancels their dig and then later says he found it,@Commonsensepastlife,0,0,"[-0.004916679, -0.05041377]"
Od dawna wiedziałem że tam są takie struktury.Jest tam tron z miedzi a czerwona rtęć krąży wokół niego....,@grzegorzuscinski438,0,0,"[-0.019534834, 0.0013742847]"
"I love when a random kid comments something about lidar, majority of you are actual children that talk out of your ass lmao i dont believe any of you",@BKGclan4LIFE,0,0,"[-0.02489975, -0.06736117]"
I’m waiting for scientists to tell me what to think like a good citizen.,@Yasmuraz,0,0,"[0.017694362, 0.04030036]"
"Friday 21/3 I had a look at these, did some simple calculations from an Engineers POV, I can say confidently the scientists who made this discovery have made a monumental screw up. There is no pillars beneath the Pyramids. You need Engineers to look at these, not Archeologists. I’ve determined the structures would be well over 3 TIMES the size of the Pyramids, which would make this a logistical impossibility, and a timescale approaching 800-1500 years. Based on my calculations each pillar would be 1,815,000TONNES, that’s 14,520,000TONNES Excluding the coils and box structures, in total we’re looking at in excess of 20,000,000 TONNES, over 3 times the size of the Pyramid itself.If it’s real, then the Egyptians didn’t build them, and the Pyramids are not Dynastic. It’s probably Geo-chemical mineral run off from the Pyramids which would be picked up on radar and appear as solid pillars.",@alit7313,0,0,"[0.037868828, -0.012959251]"
"Corrado Malanga, Armando Mei e Filippo Biondi 🇮🇹",@Alemovementjourney,0,0,"[-0.019150069, 0.030701999]"
“THEY” discovered there’s pillars beneath the pyramids.But also “THEY” are leftists hiding everything… stfu JR lol not everything is a conspiracy,@RK-xv6mb,0,0,"[-0.027011378, -0.069590114]"
PROJECT BLUE BEAM,@Vincenttttttt,0,0,"[-0.0031855085, -0.018502053]"
It’s to deceive us to disclaim that there’s a God I meant alien.s created us🫢,@rayramirez1846,1,0,"[0.030022986, 0.005842653]"
Quarts and marble can create plasma? plasma ball appear when there are storms and earthquakes? I don't believe what they say about under the pyramids what they state now?   AGENDA? WHY? 3masons?,@Davedarave6661,0,0,"[-0.0033361793, 0.0038870291]"
To be fair the structure allegedly under the pyramid looks like moden earthquake stabilization? I have seen many silvership leave sea and shoot into sky near Catalina Island over the 25yrs?,@Davedarave6661,0,0,"[0.01646622, -0.022456476]"
"Man, Hawas is almost the archaeology supervillain.",@quipsilver,0,0,"[-0.025443543, -0.0131453285]"
Even cleopatra didn’t know,@Jansen33,0,0,"[0.05178515, 0.003719689]"
you people are so dum,@Enkidu915,0,0,"[-0.017720792, -0.028556]"
👽,@robshane6634,0,0,"[-0.010790561, 0.037765387]"
I mean the Egyptians faced a number of civilisation ending moments before eventually… It’s VERY ignorant for us to think that we were in any way more superior in thought and action to those that took us to this point in time. They may have been the nuclear bunkers of the past 🤷‍♂️,@dharminnaik5473,0,1,"[-0.016612818, -0.0010378342]"
"Imagine what if it’s bunker, and they still live down there not knowing",@alirezamosavi9674,0,1,"[-0.016273974, -0.018524904]"
It’s a big machine to terraform the earth for mankind to flourish.,@bigseanno1,0,0,"[0.009600541, 0.027252387]"
A battery obviously,@brettgleadell3576,0,0,"[0.0027182554, 0.053289283]"
The Tomb Raider video games have been saying this and more since the 1990’s,@SiLoMixMaster,2,0,"[0.012520528, -0.01058551]"
So does this mean Billy Carson said some truth?,@CoquiRico,0,0,"[0.038077284, -0.0061245756]"
This has to be one of the most important discoveries that really shows that history is truly forgotten,@OHBreezy187,8,2,"[-0.03392907, 0.024017517]"
Chiropractor talk is wild work haha. So true though,@JimmyJdubs,0,0,"[-0.023638846, -0.025588553]"
"This would be pre-Egyptian. Note the Egyptian Sphinx is relatively high, up toward what would be the peak of the pyramid. That is the Egyptian part much, much later.  Look, if this is real, as a Bible guy with a Master in Theology, this does not rock my world, nor is it surprising. Though folks often will catalog it as ""woo-woo"" stuff, fallen angel (read ""demonic"") hybrid stuff before the flood is in Genesis 6, with other connecting passages littered here and there throughout the scriptures, all the way into the New Testament. In fact, not a few understand this hybridism that also produced giants is one primary reason God stepped in to wipe out all but Noah and family, according to the Bible. Flood waters and moving silt are how we get rock layers in a matter of a few months and also fossils, just like at Mount Saint Helens in Washington that only blew in 1980. This is how you get fossilized buildings as the earth's mantle shifts under weight of water and mud, thrusting mountain ranges upward, settling into vast canyons vacated when the waters thrust upward in the flood. That the Giza plateau  would then be covered in silt and sand after a flood is not surprising. We see micro-versions of this activity today, each flood season. So if you have some highly intelligent giant hybrid human/angel race now by word-of-mouth in the lore of many cultures, the demi-gods, etc. such beings could have built many things, tall buildings, high steps, vast complexes... that were either wiped out in the flood, or covered over. What I am saying is, this does not contradict the biblical narrative but would rather prove it.",@Harpadzo,0,0,"[0.008323519, 0.0021090975]"
Islamic archeologist/historian would lie!?!!! Only always and forever!  Sorry Zawi.. Some day he'll realize he is also wrong about a certain 50yo man marrying a 6yo girl Isha.... Creep,@danetillman4528,0,0,"[-0.023138916, -0.007351612]"
Throw your encyclopaedias and history teaching out the window. Tesla was right and we've been conned by society,@javiergandiaga168,0,0,"[-0.0017170771, 0.016527396]"
Anyone have a credible citation for this claim?,@Thwumpus,0,0,"[0.018130852, 0.026944885]"
Is that the reactor from total recall?,@ashtonworth6288,0,0,"[-0.020350264, 0.0068929414]"
